Freq.	V(vout2)
3.31131121482588e+03	(-8.04387886788061e+01dB,-1.79846336889392e+02°)
3.38844156139199e+03	(-8.08388305512197e+01dB,-1.79853566883346e+02°)
3.46736850452528e+03	(-8.12388711608357e+01dB,-1.79860856785843e+02°)
3.54813389233572e+03	(-8.16389105903048e+01dB,-1.79868220310039e+02°)
3.63078054770097e+03	(-8.20389489192540e+01dB,-1.79875671911803e+02°)
3.71535229097168e+03	(-8.24389862243791e+01dB,-1.79883226847765e+02°)
3.80189396320557e+03	(-8.28390225795187e+01dB,-1.79890901237375e+02°)
3.89045144994276e+03	(-8.32390580557096e+01dB,-1.79898712129289e+02°)
3.98107170553493e+03	(-8.36390927212216e+01dB,-1.79906677572378e+02°)
4.07380277804108e+03	(-8.40391266415682e+01dB,-1.79914816691690e+02°)
4.16869383470331e+03	(-8.44391598794925e+01dB,-1.79923149769747e+02°)
4.26579518801588e+03	(-8.48391924949241e+01dB,-1.79931698333519e+02°)
4.36515832240161e+03	(-8.52392245449039e+01dB,-1.79940485247531e+02°)
4.46683592150958e+03	(-8.56392560834730e+01dB,-1.79949534813502e+02°)
4.57088189614870e+03	(-8.60392871615204e+01dB,-1.79958872877017e+02°)
4.67735141287193e+03	(-8.64393178265855e+01dB,-1.79968526941712e+02°)
4.78630092322633e+03	(-8.68393481226064e+01dB,-1.79978526291532e+02°)
4.89778819368441e+03	(-8.72393780896105e+01dB,-1.79988902121630e+02°)
5.01187233627267e+03	(-8.76394077633349e+01dB,-1.79999687678522e+02°)
5.12861383991359e+03	(-8.80394371747712e+01dB,1.79989081589821e+02°)
5.24807460249767e+03	(-8.84394663496196e+01dB,1.79977367873253e+02°)
5.37031796370247e+03	(-8.88394953076418e+01dB,1.79965130827324e+02°)
5.49540873857618e+03	(-8.92395240618981e+01dB,1.79952327388946e+02°)
5.62341325190343e+03	(-8.96395526178498e+01dB,1.79938911578961e+02°)
5.75439937337150e+03	(-9.00395809723093e+01dB,1.79924834290686e+02°)
5.88843655355582e+03	(-9.04396091122141e+01dB,1.79910043063430e+02°)
6.02559586074351e+03	(-9.08396370131992e+01dB,1.79894481839910e+02°)
6.16595001861475e+03	(-9.12396646379385e+01dB,1.79878090706407e+02°)
6.30957344480186e+03	(-9.16396919342204e+01dB,1.79860805614455e+02°)
6.45654229034648e+03	(-9.20397188327182e+01dB,1.79842558082710e+02°)
6.60693448007588e+03	(-9.24397452444107e+01dB,1.79823274877622e+02°)
6.76082975391974e+03	(-9.28397710576004e+01dB,1.79802877671373e+02°)
6.91830970918928e+03	(-9.32397961344701e+01dB,1.79781282675487e+02°)
7.07945784384129e+03	(-9.36398203071084e+01dB,1.79758400248367e+02°)
7.24435960074981e+03	(-9.40398433729273e+01dB,1.79734134474914e+02°)
7.41310241300908e+03	(-9.44398650893786e+01dB,1.79708382716254e+02°)
7.58577575029174e+03	(-9.48398851678675e+01dB,1.79681035127454e+02°)
7.76247116628682e+03	(-9.52399032667437e+01dB,1.79651974140972e+02°)
7.94328234724272e+03	(-9.56399189832311e+01dB,1.79621073913420e+02°)
8.12830516164089e+03	(-9.60399318441418e+01dB,1.79588199733069e+02°)
8.31763771102661e+03	(-9.64399412951911e+01dB,1.79553207385341e+02°)
8.51138038202366e+03	(-9.68399466887080e+01dB,1.79515942473360e+02°)
8.70963589956070e+03	(-9.72399472695012e+01dB,1.79476239690430e+02°)
8.91250938133734e+03	(-9.76399421586096e+01dB,1.79433922041113e+02°)
9.12010839355898e+03	(-9.80399303346224e+01dB,1.79388800007369e+02°)
9.33254300796979e+03	(-9.84399106122087e+01dB,1.79340670655994e+02°)
9.54992586021424e+03	(-9.88398816174444e+01dB,1.79289316683363e+02°)
9.77237220955798e+03	(-9.92398417594625e+01dB,1.79234505393258e+02°)
9.99999999999987e+03	(-9.96397891978825e+01dB,1.79175987603291e+02°)
1.02329299228074e+04	(-1.00039721805398e+02dB,1.79113496475231e+02°)
1.04712854805089e+04	(-1.00439637124802e+02dB,1.79046746264250e+02°)
1.07151930523759e+04	(-1.00839532319643e+02dB,1.78975430981889e+02°)
1.09647819614317e+04	(-1.01239404117551e+02dB,1.78899222967306e+02°)
1.12201845430195e+04	(-1.01639248745185e+02dB,1.78817771361134e+02°)
1.14815362149687e+04	(-1.02039061853543e+02dB,1.78730700476099e+02°)
1.17489755493951e+04	(-1.02438838432245e+02dB,1.78637608058366e+02°)
1.20226443461740e+04	(-1.02838572711153e+02dB,1.78538063433476e+02°)
1.23026877081237e+04	(-1.03238258047500e+02dB,1.78431605530684e+02°)
1.25892541179415e+04	(-1.03637886796404e+02dB,1.78317740779522e+02°)
1.28824955169312e+04	(-1.04037450162348e+02dB,1.78195940872574e+02°)
1.31825673855639e+04	(-1.04436938028892e+02dB,1.78065640388712e+02°)
1.34896288259164e+04	(-1.04836338763446e+02dB,1.77926234271517e+02°)
1.38038426460287e+04	(-1.05235638993548e+02dB,1.77777075158290e+02°)
1.41253754462274e+04	(-1.05634823350554e+02dB,1.77617470556054e+02°)
1.44543977074591e+04	(-1.06033874176124e+02dB,1.77446679862272e+02°)
1.47910838816819e+04	(-1.06432771186232e+02dB,1.77263911229821e+02°)
1.51356124843619e+04	(-1.06831491086767e+02dB,1.77068318278104e+02°)
1.54881661891246e+04	(-1.07230007133992e+02dB,1.76858996655232e+02°)
1.58489319246109e+04	(-1.07628288632289e+02dB,1.76634980460101e+02°)
1.62181009735891e+04	(-1.08026300360672e+02dB,1.76395238538131e+02°)
1.65958690743754e+04	(-1.08424001918548e+02dB,1.76138670670625e+02°)
1.69824365246172e+04	(-1.08821346980105e+02dB,1.75864103685454e+02°)
1.73780082874935e+04	(-1.09218282445551e+02dB,1.75570287526362e+02°)
1.77827941003890e+04	(-1.09614747476230e+02dB,1.75255891329992e+02°)
1.81970085860996e+04	(-1.10010672399448e+02dB,1.74919499574223e+02°)
1.86208713666284e+04	(-1.10405977467623e+02dB,1.74559608378992e+02°)
1.90546071796322e+04	(-1.10800571455348e+02dB,1.74174622062074e+02°)
1.94984459975802e+04	(-1.11194350077011e+02dB,1.73762850077869e+02°)
1.99526231496885e+04	(-1.11587194207087e+02dB,1.73322504497716e+02°)
2.04173794466950e+04	(-1.11978967885074e+02dB,1.72851698226274e+02°)
2.08929613085401e+04	(-1.12369516087672e+02dB,1.72348444190692e+02°)
2.13796208950220e+04	(-1.12758662252341e+02dB,1.71810655788066e+02°)
2.18776162394952e+04	(-1.13146205539254e+02dB,1.71236148932386e+02°)
2.23872113856831e+04	(-1.13531917823311e+02dB,1.70622646104616e+02°)
2.29086765276774e+04	(-1.13915540414744e+02dB,1.69967782878183e+02°)
2.34422881531989e+04	(-1.14296780516688e+02dB,1.69269117465308e+02°)
2.39883291901946e+04	(-1.14675307441449e+02dB,1.68524143904694e+02°)
2.45470891568500e+04	(-1.15050748625007e+02dB,1.67730309583736e+02°)
2.51188643150954e+04	(-1.15422685502200e+02dB,1.66885037852104e+02°)
2.57039578276883e+04	(-1.15790649333877e+02dB,1.65985756529304e+02°)
2.63026799189534e+04	(-1.16154117112559e+02dB,1.65029933124136e+02°)
2.69153480392688e+04	(-1.16512507715005e+02dB,1.64015117553142e+02°)
2.75422870333813e+04	(-1.16865178518055e+02dB,1.62938993048402e+02°)
2.81838293126441e+04	(-1.17211422746861e+02dB,1.61799435759681e+02°)
2.88403150312656e+04	(-1.17550467879336e+02dB,1.60594583257126e+02°)
2.95120922666634e+04	(-1.17881475482957e+02dB,1.59322911704284e+02°)
3.01995172040197e+04	(-1.18203542903444e+02dB,1.57983320877784e+02°)
3.09029543251354e+04	(-1.18515707250641e+02dB,1.56575225450842e+02°)
3.16227766016833e+04	(-1.18816952124413e+02dB,1.55098650042464e+02°)
3.23593656929623e+04	(-1.19106217480616e+02dB,1.53554324499519e+02°)
3.31131121482586e+04	(-1.19382412942319e+02dB,1.51943774796694e+02°)
3.38844156139197e+04	(-1.19644434705111e+02dB,1.50269403922076e+02°)
3.46736850452526e+04	(-1.19891185963605e+02dB,1.48534556315657e+02°)
3.54813389233570e+04	(-1.20121600504141e+02dB,1.46743559024625e+02°)
3.63078054770096e+04	(-1.20334668782843e+02dB,1.44901732918676e+02°)
3.71535229097167e+04	(-1.20529465468858e+02dB,1.43015368225649e+02°)
3.80189396320555e+04	(-1.20705177121911e+02dB,1.41091660383701e+02°)
3.89045144994275e+04	(-1.20861128441143e+02dB,1.39138604724966e+02°)
3.98107170553491e+04	(-1.20996805417490e+02dB,1.37164851626971e+02°)
4.07380277804107e+04	(-1.21111873782371e+02dB,1.35179527166671e+02°)
4.16869383470329e+04	(-1.21206191386937e+02dB,1.33192027555396e+02°)
4.26579518801586e+04	(-1.21279813555310e+02dB,1.31211798253998e+02°)
4.36515832240159e+04	(-1.21332990988504e+02dB,1.29248110256700e+02°)
4.46683592150956e+04	(-1.21366160385528e+02dB,1.27309846330476e+02°)
4.57088189614868e+04	(-1.21379928515606e+02dB,1.25405308954392e+02°)
4.67735141287191e+04	(-1.21375050946172e+02dB,1.23542059492177e+02°)
4.78630092322631e+04	(-1.21352406949977e+02dB,1.21726795105284e+02°)
4.89778819368439e+04	(-1.21312972254323e+02dB,1.19965266525693e+02°)
5.01187233627264e+04	(-1.21257791259800e+02dB,1.18262236516992e+02°)
5.12861383991357e+04	(-1.21187950174085e+02dB,1.16621476037544e+02°)
5.24807460249764e+04	(-1.21104552223906e+02dB,1.15045793026947e+02°)
5.37031796370244e+04	(-1.21008695775693e+02dB,1.13537087464173e+02°)
5.49540873857616e+04	(-1.20901455859201e+02dB,1.12096425857855e+02°)
5.62341325190340e+04	(-1.20783869284228e+02dB,1.10724128498570e+02°)
5.75439937337148e+04	(-1.20656923291008e+02dB,1.09419863452181e+02°)
5.88843655355580e+04	(-1.20521547489847e+02dB,1.08182742215956e+02°)
6.02559586074348e+04	(-1.20378608724589e+02dB,1.07011413029231e+02°)
6.16595001861472e+04	(-1.20228908430200e+02dB,1.05904148897030e+02°)
6.30957344480183e+04	(-1.20073182036064e+02dB,1.04858928359307e+02°)
6.45654229034645e+04	(-1.19912099981388e+02dB,1.03873507868878e+02°)
6.60693448007586e+04	(-1.19746269945953e+02dB,1.02945485307075e+02°)
6.76082975391971e+04	(-1.19576239948762e+02dB,1.02072354669842e+02°)
6.91830970918925e+04	(-1.19402502021459e+02dB,1.01251552313266e+02°)
7.07945784384127e+04	(-1.19225496217454e+02dB,1.00480495379880e+02°)
7.24435960074979e+04	(-1.19045614767943e+02dB,9.97566131596044e+01°)
7.41310241300906e+04	(-1.18863206240726e+02dB,9.90773721964580e+01°)
7.58577575029172e+04	(-1.18678579595857e+02dB,9.84402959549557e+01°)
7.76247116628679e+04	(-1.18492008063769e+02dB,9.78429798259905e+01°)
7.94328234724269e+04	(-1.18303732796953e+02dB,9.72831021949221e+01°)
8.12830516164086e+04	(-1.18113966266243e+02dB,9.67584322248620e+01°)
8.31763771102658e+04	(-1.17922895387943e+02dB,9.62668349337126e+01°)
8.51138038202363e+04	(-1.17730684379342e+02dB,9.58062740687461e+01°)
8.70963589956067e+04	(-1.17537477348262e+02dB,9.53748132120159e+01°)
8.91250938133731e+04	(-1.17343400627824e+02dB,9.49706154843455e+01°)
9.12010839355895e+04	(-1.17148564871224e+02dB,9.45919421570312e+01°)
9.33254300796976e+04	(-1.16953066923383e+02dB,9.42371504286582e+01°)
9.54992586021420e+04	(-1.16756991487331e+02dB,9.39046905792193e+01°)
9.77237220955795e+04	(-1.16560412603352e+02dB,9.35931026752745e+01°)
9.99999999999984e+04	(-1.16363394958513e+02dB,9.33010129669374e+01°)
1.02329299228074e+05	(-1.16165995043459e+02dB,9.30271300898291e+01°)
1.04712854805088e+05	(-1.15968262172303e+02dB,9.27702411620830e+01°)
1.07151930523759e+05	(-1.15770239380353e+02dB,9.25292078473368e+01°)
1.09647819614317e+05	(-1.15571964213152e+02dB,9.23029624387957e+01°)
1.12201845430195e+05	(-1.15373469419143e+02dB,9.20905040066336e+01°)
1.14815362149686e+05	(-1.15174783557083e+02dB,9.18908946403362e+01°)
1.17489755493951e+05	(-1.14975931528194e+02dB,9.17032558092653e+01°)
1.20226443461739e+05	(-1.14776935042013e+02dB,9.15267648576731e+01°)
1.23026877081236e+05	(-1.14577813023906e+02dB,9.13606516451065e+01°)
1.25892541179415e+05	(-1.14378581971345e+02dB,9.12041953387264e+01°)
1.28824955169311e+05	(-1.14179256265228e+02dB,9.10567213606709e+01°)
1.31825673855639e+05	(-1.13979848441775e+02dB,9.09175984909800e+01°)
1.34896288259163e+05	(-1.13780369429929e+02dB,9.07862361245565e+01°)
1.38038426460286e+05	(-1.13580828758538e+02dB,9.06620816791103e+01°)
1.41253754462273e+05	(-1.13381234737139e+02dB,9.05446181498720e+01°)
1.44543977074590e+05	(-1.13181594613647e+02dB,9.04333618061249e+01°)
1.47910838816818e+05	(-1.12981914711886e+02dB,9.03278600239417e+01°)
1.51356124843618e+05	(-1.12782200551516e+02dB,9.02276892492678e+01°)
1.54881661891246e+05	(-1.12582456952586e+02dB,9.01324530851880e+01°)
1.58489319246109e+05	(-1.12382688126685e+02dB,9.00417804972204e+01°)
1.62181009735890e+05	(-1.12182897756404e+02dB,8.99553241304727e+01°)
1.65958690743753e+05	(-1.11983089064588e+02dB,8.98727587325448e+01°)
1.69824365246172e+05	(-1.11783264874713e+02dB,8.97937796762836e+01°)
1.73780082874935e+05	(-1.11583427663510e+02dB,8.97181015766258e+01°)
1.77827941003889e+05	(-1.11383579606838e+02dB,8.96454569959759e+01°)
1.81970085860995e+05	(-1.11183722619681e+02dB,8.95755952328296e+01°)
1.86208713666284e+05	(-1.10983858391017e+02dB,8.95082811885532e+01°)
1.90546071796322e+05	(-1.10783988414238e+02dB,8.94432943075047e+01°)
1.94984459975801e+05	(-1.10584114013671e+02dB,8.93804275859072e+01°)
1.99526231496885e+05	(-1.10384236367738e+02dB,8.93194866451546e+01°)
2.04173794466949e+05	(-1.10184356529159e+02dB,8.92602888654328e+01°)
2.08929613085400e+05	(-1.09984475442604e+02dB,8.92026625758042e+01°)
2.13796208950220e+05	(-1.09784593960123e+02dB,8.91464462971214e+01°)
2.18776162394952e+05	(-1.09584712854629e+02dB,8.90914880343282e+01°)
2.23872113856830e+05	(-1.09384832831712e+02dB,8.90376446149571e+01°)
2.29086765276773e+05	(-1.09184954539985e+02dB,8.89847810707749e+01°)
2.34422881531988e+05	(-1.08985078580163e+02dB,8.89327700597686e+01°)
2.39883291901945e+05	(-1.08785205513038e+02dB,8.88814913258050e+01°)
2.45470891568499e+05	(-1.08585335866506e+02dB,8.88308311934638e+01°)
2.51188643150954e+05	(-1.08385470141759e+02dB,8.87806820957447e+01°)
2.57039578276882e+05	(-1.08185608818765e+02dB,8.87309421324361e+01°)
2.63026799189534e+05	(-1.07985752361127e+02dB,8.86815146571266e+01°)
2.69153480392687e+05	(-1.07785901220410e+02dB,8.86323078909362e+01°)
2.75422870333812e+05	(-1.07586055840002e+02dB,8.85832345611984e+01°)
2.81838293126440e+05	(-1.07386216658584e+02dB,8.85342115634059e+01°)
2.88403150312656e+05	(-1.07186384113257e+02dB,8.84851596448802e+01°)
2.95120922666633e+05	(-1.06986558642381e+02dB,8.84360031086907e+01°)
3.01995172040196e+05	(-1.06786740688161e+02dB,8.83866695364771e+01°)
3.09029543251354e+05	(-1.06586930699032e+02dB,8.83370895288874e+01°)
3.16227766016832e+05	(-1.06387129131858e+02dB,8.82871964624584e+01°)
3.23593656929623e+05	(-1.06187336453994e+02dB,8.82369262618276e+01°)
3.31131121482585e+05	(-1.05987553145214e+02dB,8.81862171862217e+01°)
3.38844156139197e+05	(-1.05787779699551e+02dB,8.81350096292846e+01°)
3.46736850452526e+05	(-1.05588016627055e+02dB,8.80832459313166e+01°)
3.54813389233569e+05	(-1.05388264455481e+02dB,8.80308702030920e+01°)
3.63078054770095e+05	(-1.05188523731948e+02dB,8.79778281604737e+01°)
3.71535229097166e+05	(-1.04988795024548e+02dB,8.79240669690751e+01°)
3.80189396320555e+05	(-1.04789078923951e+02dB,8.78695350982976e+01°)
3.89045144994274e+05	(-1.04589376044991e+02dB,8.78141821840984e+01°)
3.98107170553490e+05	(-1.04389687028264e+02dB,8.77579588998911e+01°)
4.07380277804106e+05	(-1.04190012541729e+02dB,8.77008168350221e+01°)
4.16869383470328e+05	(-1.03990353282337e+02dB,8.76427083803096e+01°)
4.26579518801585e+05	(-1.03790709977684e+02dB,8.75835866201470e+01°)
4.36515832240158e+05	(-1.03591083387697e+02dB,8.75234052307397e+01°)
4.46683592150955e+05	(-1.03391474306370e+02dB,8.74621183840295e+01°)
4.57088189614867e+05	(-1.03191883563542e+02dB,8.73996806569375e+01°)
4.67735141287190e+05	(-1.02992312026731e+02dB,8.73360469455444e+01°)
4.78630092322630e+05	(-1.02792760603033e+02dB,8.72711723838741e+01°)
4.89778819368438e+05	(-1.02593230241080e+02dB,8.72050122669625e+01°)
5.01187233627263e+05	(-1.02393721933079e+02dB,8.71375219779201e+01°)
5.12861383991356e+05	(-1.02194236716919e+02dB,8.70686569187041e+01°)
5.24807460249763e+05	(-1.01994775678366e+02dB,8.69983724443603e+01°)
5.37031796370243e+05	(-1.01795339953346e+02dB,8.69266238004841e+01°)
5.49540873857615e+05	(-1.01595930730316e+02dB,8.68533660636934e+01°)
5.62341325190339e+05	(-1.01396549252743e+02dB,8.67785540848976e+01°)
5.75439937337147e+05	(-1.01197196821673e+02dB,8.67021424351892e+01°)
5.88843655355579e+05	(-1.00997874798424e+02dB,8.66240853541717e+01°)
6.02559586074347e+05	(-1.00798584607378e+02dB,8.65443367005693e+01°)
6.16595001861471e+05	(-1.00599327738908e+02dB,8.64628499049748e+01°)
6.30957344480182e+05	(-1.00400105752418e+02dB,8.63795779245912e+01°)
6.45654229034644e+05	(-1.00200920279520e+02dB,8.62944731998544e+01°)
6.60693448007584e+05	(-1.00001773027352e+02dB,8.62074876128140e+01°)
6.76082975391970e+05	(-9.98026657820261e+01dB,8.61185724471782e+01°)
6.91830970918924e+05	(-9.96036004122413e+01dB,8.60276783499277e+01°)
7.07945784384125e+05	(-9.94045788730404e+01dB,8.59347552944129e+01°)
7.24435960074977e+05	(-9.92056032097341e+01dB,8.58397525448689e+01°)
7.41310241300904e+05	(-9.90066755619917e+01dB,8.57426186222750e+01°)
7.58577575029170e+05	(-9.88077981681076e+01dB,8.56433012715109e+01°)
7.76247116628678e+05	(-9.86089733694493e+01dB,8.55417474297563e+01°)
7.94328234724267e+05	(-9.84102036150954e+01dB,8.54379031960976e+01°)
8.12830516164085e+05	(-9.82114914666688e+01dB,8.53317138023122e+01°)
8.31763771102656e+05	(-9.80128396033745e+01dB,8.52231235848003e+01°)
8.51138038202361e+05	(-9.78142508272484e+01dB,8.51120759576595e+01°)
8.70963589956065e+05	(-9.76157280686247e+01dB,8.49985133868822e+01°)
8.91250938133729e+05	(-9.74172743918305e+01dB,8.48823773656837e+01°)
9.12010839355893e+05	(-9.72188930011144e+01dB,8.47636083909668e+01°)
9.33254300796974e+05	(-9.70205872468182e+01dB,8.46421459409348e+01°)
9.54992586021419e+05	(-9.68223606317992e+01dB,8.45179284538782e+01°)
9.77237220955793e+05	(-9.66242168181115e+01dB,8.43908933081633e+01°)
1.00000000000000e+06	(-9.64261596339539e+01dB,8.42609768034639e+01°)
